cgpa,backlogs,college_tier,country,university_ranking_band,internship_count,aptitude_score,communication_score,specialization,industry,internship_quality_score,placement_status
6.228369764,0,Tier 2,UK,100-300,1,49.06578755,65.75255526,Core CS,Finance,5.444092451,Not Placed
7.404772443,0,Tier 2,USA,100-300,1,64.88372433,79.25671123,AI/ML,Finance,7.911555498,Placed
6.417382238,0,Tier 1,UK,300+,3,66.13356653,65.15010929,Cloud,Healthcare,5.401440013,Placed
8.732044854,0,Tier 3,USA,300+,1,60.88521678,67.40608001,Cloud,Manufacturing,2.902731616,Not Placed
7.952438875,0,Tier 3,Canada,300+,0,53.84340595,53.1096631,Cloud,Tech,6.062102244,Placed
7.170059225,2,Tier 1,USA,300+,2,63.55837664,64.78188442,Cloud,Manufacturing,6.814941319,Placed
7.821589011,1,Tier 3,Canada,100-300,1,65.6745503,57.03807942,Core CS,Manufacturing,4.752709297,Placed
7.884720339,1,Tier 1,UK,Top 100,2,68.95274002,50.87195721,Cybersecurity,Tech,2.95262874,Placed
6.54884201,2,Tier 3,India,300+,2,61.30512,87.68982229,Core CS,Finance,7.676694016,Placed
6.347026204,1,Tier 3,UK,100-300,3,70.0407848,74.67615623,Data Science,Other,4.986332304,Placed
7.06251445,0,Tier 1,Canada,100-300,0,39.04779311,54.63445061,AI/ML,Tech,4.213715409,Placed
7.6893089,1,Tier 2,Germany,300+,3,63.27971455,80.9226801,Cloud,Finance,6.404144553,Placed
7.111248319,3,Tier 2,Germany,100-300,2,90.70352258,40.9006044,Data Science,Manufacturing,3.634693099,Not Placed
5.738402814,1,Tier 2,Germany,Top 100,1,69.17773393,40.92112971,Data Science,Other,3.214803377,Not Placed
6.357740445,0,Tier 3,UK,100-300,1,65.29047414,59.91225892,Cybersecurity,Other,4.23646883,Placed
6.940821709,0,Tier 2,USA,100-300,0,69.52364861,84.46425238,Core CS,Finance,5.341278695,Placed
6.939467517,1,Tier 3,India,100-300,1,100,78.59949062,AI/ML,Tech,4.069642617,Placed
8.578033741,0,Tier 1,India,100-300,4,89.13618197,46.37455492,Cloud,Consulting,6.312892396,Placed
5.891209646,4,Tier 2,UK,Top 100,2,71.85235417,66.56088493,Cloud,Finance,5.704005588,Not Placed
7.404471393,3,Tier 2,Canada,100-300,1,62.19333863,88.61081739,Cybersecurity,Healthcare,5.08179788,Placed
8.191290487,0,Tier 3,UK,300+,4,59.48176155,64.52013534,Cybersecurity,Manufacturing,5.060089815,Placed
8.817159796,0,Tier 1,Germany,300+,1,80.17255943,75.69341394,Cloud,Tech,6.815346229,Placed
6.676482061,3,Tier 3,Canada,300+,0,77.39681053,78.78624549,Cloud,Tech,5.796301084,Placed
7.393143562,2,Tier 2,India,100-300,1,67.36773854,80.51716787,Cloud,Consulting,3.511253103,Not Placed
7.455808286,0,Tier 2,UK,100-300,1,89.51934786,68.76393395,Cybersecurity,Finance,6.969985377,Placed
7.156385385,0,Tier 2,USA,300+,2,65.80845825,75.1469285,Data Science,Manufacturing,6.203363454,Not Placed
6.920923839,2,Tier 3,USA,100-300,2,57.65927424,94.00594048,Data Science,Manufacturing,4.170765774,Not Placed
7.348780312,0,Tier 2,India,Top 100,3,71.33530436,84.64235171,Core CS,Finance,2.641280058,Placed
4.974203132,5,Tier 2,Canada,300+,1,42.83763123,59.45779132,AI/ML,Manufacturing,4.826839861,Not Placed
7.545655592,1,Tier 2,Germany,300+,4,76.49489421,53.12453456,Data Science,Healthcare,5.50559937,Placed
7.100942323,2,Tier 2,USA,300+,0,54.33287602,50.85899238,Cloud,Finance,5.426800622,Not Placed
6.822020083,2,Tier 1,USA,300+,4,73.32435964,70.11019897,Cybersecurity,Healthcare,7.017268807,Placed
8.637489757,0,Tier 3,UK,300+,2,95.21780845,39.68683617,Cloud,Other,5.44765892,Placed
6.460052785,0,Tier 1,India,100-300,1,67.74951804,54.65071622,Cloud,Healthcare,5.417782828,Not Placed
6.677539209,2,Tier 3,USA,Top 100,0,77.18074352,68.96472962,Cloud,Tech,5.747212724,Placed
8.593242642,3,Tier 2,UK,300+,1,60.93487858,83.49222076,AI/ML,Manufacturing,4.810582879,Not Placed
6.334350956,0,Tier 2,Canada,100-300,2,83.62040417,87.31962502,AI/ML,Manufacturing,5.966663079,Placed
6.559907774,1,Tier 2,USA,100-300,3,73.38959372,57.01273472,Cybersecurity,Other,6.909052709,Placed
6.882379661,1,Tier 2,India,Top 100,2,63.69353475,77.35162894,AI/ML,Consulting,4.3433179,Placed
7.672587586,2,Tier 3,UK,300+,0,42.56737498,51.24143425,Cloud,Manufacturing,2.462844108,Not Placed
7.166242006,2,Tier 3,Canada,300+,3,72.85208452,79.89642861,AI/ML,Other,3.860690877,Placed
5.965899722,1,Tier 1,UK,100-300,0,63.29281749,74.17755429,Cybersecurity,Finance,4.788122038,Not Placed
6.574265149,1,Tier 3,Germany,300+,1,92.96375978,86.39057947,AI/ML,Healthcare,2.510038388,Placed
6.514116453,0,Tier 2,India,100-300,1,39.29826072,91.99701048,Data Science,Finance,4.07166929,Not Placed
6.938223164,0,Tier 3,India,300+,0,84.11083487,47.80289124,Cybersecurity,Manufacturing,5.029219335,Placed
7.340674927,2,Tier 1,USA,300+,1,72.3913237,58.47603631,Cloud,Finance,6.064742154,Not Placed
7.334564605,0,Tier 1,UK,300+,3,64.64169087,73.10155605,Data Science,Manufacturing,6.575988935,Placed
5.579190597,3,Tier 2,Canada,100-300,0,94.47897179,55.33321799,Cloud,Consulting,5.101364078,Not Placed
7.85115279,2,Tier 2,USA,100-300,2,84.18529357,79.32764429,Core CS,Other,4.998915791,Placed
7.202055077,3,Tier 3,India,100-300,3,57.73427381,64.59382868,Cybersecurity,Consulting,4.455525395,Not Placed
8.107625638,0,Tier 1,UK,100-300,3,54.84681046,87.51699914,AI/ML,Other,5.250028248,Placed
7.355358662,3,Tier 1,Canada,300+,3,83.54113267,61.60870946,Core CS,Other,6.309262705,Placed
7.881058366,1,Tier 1,India,300+,2,85.7182959,67.36738881,Cloud,Other,6.060746484,Placed
7.373236249,1,Tier 1,Canada,300+,1,61.32962289,74.20218684,Core CS,Manufacturing,5.15540944,Not Placed
8.076980605,1,Tier 2,UK,100-300,2,85.73634382,30,Cloud,Finance,7.302697666,Placed
7.417800509,0,Tier 2,Canada,100-300,4,94.332351,73.59797681,Core CS,Healthcare,4.633382108,Placed
6.921667803,2,Tier 2,USA,Top 100,2,78.74379077,50.34349336,Data Science,Manufacturing,6.610928496,Placed
8.817947776,0,Tier 1,USA,Top 100,0,80.25403228,66.847215,Data Science,Consulting,4.885561632,Placed
7.711229698,0,Tier 1,UK,Top 100,2,94.86883429,53.28734315,Cybersecurity,Other,3.549280934,Placed
7.458995537,2,Tier 1,India,100-300,0,70.31342981,45.04581064,Cybersecurity,Other,5.250409369,Placed
5.978956467,3,Tier 3,Germany,100-300,1,78.98775399,59.57630683,Data Science,Tech,1.984824981,Not Placed
5.969353906,3,Tier 3,Germany,Top 100,3,66.17340911,73.1371325,Core CS,Manufacturing,4.250031063,Placed
7.234172386,2,Tier 3,Germany,300+,1,67.43325228,75.53024111,Cybersecurity,Tech,6.279303816,Placed
7.116416958,0,Tier 3,India,300+,2,74.59596035,51.95898905,Cybersecurity,Tech,6.221388724,Placed
6.508701948,0,Tier 3,USA,100-300,1,52.94716636,42.03284594,Data Science,Healthcare,6.86080249,Placed
7.11278616,2,Tier 2,USA,100-300,1,86.74626083,53.11805652,Core CS,Consulting,3.977773145,Not Placed
8.270901542,0,Tier 2,USA,100-300,1,80.53501205,54.86995492,Cybersecurity,Other,3.778697527,Placed
7.55632198,2,Tier 3,UK,300+,0,55.73764264,58.11859903,Data Science,Manufacturing,6.149816901,Placed
6.087193192,1,Tier 2,USA,100-300,2,48.27009936,59.76431027,Core CS,Tech,3.609077019,Not Placed
6.910792938,1,Tier 1,USA,300+,3,63.54971143,84.09946763,AI/ML,Consulting,5.298142634,Placed
6.356026815,3,Tier 2,USA,100-300,0,75.40314273,49.12313119,AI/ML,Other,3.268789136,Not Placed
6.689840067,1,Tier 3,Germany,300+,1,63.59184801,78.4061506,AI/ML,Consulting,4.225455762,Placed
6.669107467,2,Tier 3,Canada,300+,0,80.63193963,49.34880125,Cloud,Consulting,4.160379373,Not Placed
6.617883534,0,Tier 1,USA,100-300,1,47.1085551,54.22931469,Data Science,Consulting,4.864863842,Not Placed
5.995891702,3,Tier 3,Canada,300+,3,66.65097245,82.66276041,Data Science,Consulting,4.527403169,Not Placed
6.897876255,1,Tier 3,USA,300+,1,76.40219162,66.56980526,Core CS,Consulting,5.302077765,Placed
6.551513891,3,Tier 1,Germany,300+,0,61.10298081,61.81212299,Cloud,Finance,5.200857326,Placed
4.656441048,3,Tier 3,Germany,100-300,2,60.54224709,58.63098078,AI/ML,Finance,5.006337434,Not Placed
8.64237762,0,Tier 3,Canada,100-300,1,85.89039163,54.8252596,Cybersecurity,Consulting,4.983642087,Placed
7.871015723,2,Tier 1,Germany,300+,2,74.37584867,76.43438709,Cloud,Finance,5.992520166,Not Placed
6.69895942,3,Tier 2,UK,100-300,0,79.83298494,67.49630937,Data Science,Manufacturing,6.456336779,Not Placed
7.01505524,1,Tier 2,India,300+,1,87.91815567,52.69784983,AI/ML,Healthcare,3.25954082,Placed
6.062676522,2,Tier 2,India,100-300,2,71.21380067,78.6036736,Core CS,Other,3.225119241,Placed
8.356578302,0,Tier 3,USA,Top 100,0,73.79507216,59.55419032,Cybersecurity,Finance,6.465687376,Placed
8.517830956,1,Tier 2,Germany,100-300,2,84.41648288,83.88364304,Core CS,Finance,6.639802659,Placed
7.125354983,2,Tier 2,India,100-300,2,95.91246413,58.44749048,AI/ML,Tech,4.548164594,Not Placed
7.818824515,0,Tier 3,Canada,300+,1,81.82341322,52.76528053,Cloud,Healthcare,6.150409172,Placed
7.140229423,1,Tier 3,Canada,100-300,1,98.20516281,58.24368366,AI/ML,Consulting,4.467703681,Not Placed
5.930619649,1,Tier 1,Canada,100-300,5,94.65362846,81.84716154,Data Science,Consulting,4.647948334,Placed
6.670541305,3,Tier 3,USA,100-300,0,45.0806454,68.85316932,Cloud,Consulting,4.86864213,Not Placed
7.105542373,1,Tier 1,India,300+,1,83.75224608,64.02906904,Data Science,Manufacturing,5.210836159,Placed
6.636361825,0,Tier 2,India,300+,1,59.21990938,54.31986844,Cybersecurity,Tech,6.974112743,Not Placed
6.825077378,1,Tier 3,India,Top 100,1,89.28904216,100,Cloud,Other,8.666818462,Placed
6.926880354,1,Tier 3,Canada,100-300,2,89.7047629,71.29241534,Cybersecurity,Healthcare,2.927025699,Not Placed
6.935297202,2,Tier 3,Canada,300+,2,82.84862127,88.92366692,Core CS,Finance,4.130057256,Placed
7.041806792,1,Tier 1,USA,Top 100,3,47.18284055,77.637137,Cloud,Tech,3.971331312,Not Placed
6.151515947,2,Tier 1,UK,100-300,1,74.86036919,51.19281295,AI/ML,Other,6.813632904,Not Placed
6.426387081,2,Tier 3,India,300+,2,88.99406158,77.76619398,Cloud,Finance,6.612511669,Placed
5.972332587,2,Tier 1,USA,Top 100,1,74.70566801,65.05589423,Core CS,Manufacturing,6.028101374,Not Placed
7.78225244,0,Tier 1,Canada,100-300,2,73.4861593,68.46723964,Cybersecurity,Tech,4.644003068,Placed
5.315482447,3,Tier 3,UK,100-300,0,60.7642416,79.57724055,Data Science,Tech,4.813609293,Placed
7.922872275,1,Tier 2,Germany,300+,2,74.46270175,80.19511244,AI/ML,Finance,2.894439888,Placed
8.109079518,2,Tier 2,UK,100-300,1,58.1661865,47.10974173,Cybersecurity,Other,6.428467028,Not Placed
6.75825553,2,Tier 1,USA,100-300,1,78.56914934,59.66768245,AI/ML,Tech,5.514149949,Placed
4.91749033,3,Tier 3,UK,Top 100,3,65.15102673,85.21215577,AI/ML,Healthcare,3.680494247,Not Placed
6.71095155,1,Tier 3,Canada,300+,2,45.9374476,46.57137166,AI/ML,Finance,6.083845917,Not Placed
6.948652671,0,Tier 1,UK,100-300,1,48.24780126,72.48282965,Cybersecurity,Consulting,4.684343434,Placed
6.191521424,0,Tier 2,Canada,Top 100,1,69.85643169,65.72424931,Cybersecurity,Manufacturing,1.983229909,Not Placed
6.587825285,2,Tier 1,UK,Top 100,2,62.71353263,46.81369599,AI/ML,Finance,6.793220147,Placed
8.224156159,2,Tier 3,USA,Top 100,0,81.39050489,54.96449209,Cybersecurity,Consulting,7.967467009,Placed
7.53194173,1,Tier 2,Germany,100-300,0,71.76472677,73.88631159,Core CS,Finance,3.110517328,Not Placed
6.260348708,0,Tier 3,India,300+,0,92.61783316,56.96621678,Cloud,Other,5.178676888,Placed
5.721920664,1,Tier 2,UK,100-300,1,97.53334125,80.88333257,AI/ML,Manufacturing,6.853025985,Placed
6.738386146,0,Tier 2,Germany,300+,4,82.3110834,57.62924877,Cloud,Consulting,2.937841431,Placed
6.829234577,0,Tier 3,UK,Top 100,2,80.13355957,75.02764006,AI/ML,Finance,1.766854727,Placed
7.39695935,1,Tier 2,Germany,100-300,3,51.4749958,39.49076373,Core CS,Finance,4.764325946,Placed
6.57174663,1,Tier 3,Canada,100-300,1,68.28462645,61.96036838,Data Science,Healthcare,5.005066589,Placed
7.40919966,0,Tier 2,Germany,100-300,2,66.87900371,58.90190484,Cybersecurity,Manufacturing,7.054030797,Placed
8.548123232,3,Tier 1,India,Top 100,1,73.31361961,67.32538838,Data Science,Healthcare,8.888973871,Placed
7.652400818,2,Tier 2,Germany,100-300,3,69.67101688,88.68081498,Core CS,Healthcare,6.207406238,Placed
6.961529194,0,Tier 2,India,100-300,2,71.15106114,72.88391036,AI/ML,Consulting,2.367530576,Placed
6.853479623,1,Tier 2,India,Top 100,2,71.28623607,55.8660529,Data Science,Manufacturing,5.635139388,Not Placed
6.714661493,1,Tier 3,Germany,300+,1,72.87884592,54.42286721,Cybersecurity,Manufacturing,4.702952963,Not Placed
7.94451273,0,Tier 2,India,Top 100,1,86.69584784,56.02829171,Cloud,Healthcare,6.71911379,Placed
6.498149243,1,Tier 3,India,300+,0,80.09294075,89.01456201,Cloud,Tech,2.013771866,Not Placed
7.036178167,1,Tier 2,Canada,300+,1,62.58368351,47.80650254,Cloud,Consulting,6.40019608,Not Placed
7.040958322,0,Tier 1,USA,100-300,2,51.34201971,93.81437488,Cybersecurity,Healthcare,7.386294629,Placed
6.598572646,2,Tier 1,Canada,300+,1,52.43002876,39.49880691,Cloud,Manufacturing,5.211061014,Placed
5.902027562,2,Tier 3,USA,100-300,1,64.69273621,54.61783479,Cloud,Healthcare,6.42264921,Not Placed
7.258379603,0,Tier 1,USA,300+,1,94.02995518,91.3900969,Core CS,Other,6.254136615,Placed
6.951196823,0,Tier 1,Canada,300+,1,75.92022397,87.5968885,Data Science,Other,1.744032943,Placed
7.400192376,2,Tier 1,India,300+,1,82.7657226,65.16345222,Core CS,Finance,5.364731312,Placed
6.573119755,1,Tier 2,Canada,Top 100,3,56.01908809,89.81853105,Core CS,Manufacturing,5.377733652,Placed
7.976657039,1,Tier 2,India,100-300,4,63.28529105,82.42435294,Cybersecurity,Healthcare,3.698511492,Placed
6.298580975,0,Tier 1,Canada,300+,2,78.06185331,68.10410102,Core CS,Consulting,5.261824805,Not Placed
8.369632227,2,Tier 2,Canada,Top 100,2,70.75047623,65.36677287,AI/ML,Healthcare,2.944093701,Placed
5.601890792,2,Tier 2,UK,300+,2,83.68354257,56.35009526,AI/ML,Tech,4.615346369,Placed
7.347816052,1,Tier 3,Germany,300+,2,63.28528668,70.67303131,AI/ML,Healthcare,5.772779055,Placed
7.380344546,1,Tier 3,Canada,300+,2,81.77878185,53.56996275,Cloud,Consulting,8.778200988,Placed
6.363554346,0,Tier 2,Germany,100-300,1,44.48538861,62.36247831,Core CS,Other,3.453480986,Placed
7.33951515,3,Tier 2,India,100-300,0,79.77245092,78.80433405,Core CS,Manufacturing,6.211588569,Not Placed
8.023614936,0,Tier 1,UK,100-300,1,100,44.45891613,Cloud,Tech,3.480808799,Placed
5.226544929,2,Tier 3,UK,300+,2,76.38250342,86.36714909,Core CS,Healthcare,6.19087908,Not Placed
7.402195846,1,Tier 2,USA,100-300,1,87.18513316,72.7372516,Cloud,Healthcare,5.043526587,Placed
5.005383344,1,Tier 2,Germany,100-300,0,59.13681501,87.16416829,Cybersecurity,Tech,5.260384404,Placed
6.227468157,1,Tier 3,UK,Top 100,2,86.84305796,47.54793961,Data Science,Tech,3.410235475,Placed
8.303333092,1,Tier 3,India,100-300,0,55.84393357,70.72232894,Cybersecurity,Manufacturing,6.198535993,Placed
6.534574373,0,Tier 3,USA,100-300,3,77.74177697,59.90955402,Cloud,Tech,3.973885455,Placed
6.060896028,0,Tier 3,UK,300+,4,88.35101133,47.88855093,AI/ML,Finance,4.528670817,Not Placed
6.841649817,0,Tier 3,India,100-300,0,52.02604001,49.69246647,AI/ML,Manufacturing,3.286687246,Not Placed
8.654325071,2,Tier 3,Germany,Top 100,1,57.30217232,73.85278251,AI/ML,Manufacturing,4.964227108,Placed
5.534654202,2,Tier 1,India,100-300,0,51.78147149,55.57179414,Core CS,Healthcare,4.9726276,Not Placed
6.158952071,3,Tier 3,India,300+,1,39.08543002,78.04051062,Core CS,Consulting,4.720491983,Not Placed
8.197945347,0,Tier 3,India,300+,0,95.27282745,62.80739303,AI/ML,Finance,7.215031663,Placed
8.486161875,1,Tier 1,Canada,Top 100,0,83.43447528,86.23018896,AI/ML,Consulting,4.580440096,Placed
6.917255021,4,Tier 2,UK,100-300,0,56.43198952,30,Cybersecurity,Other,7.370675208,Not Placed
6.008757838,1,Tier 1,India,300+,2,65.6467539,58.96802628,Cloud,Other,4.190877251,Placed
8.676674801,0,Tier 3,USA,Top 100,1,39.92910407,77.12906987,Core CS,Manufacturing,7.950589354,Placed
8.275553913,0,Tier 2,Canada,100-300,2,56.85129771,48.58384,Data Science,Finance,5.880825268,Not Placed
7.54315759,0,Tier 1,India,100-300,2,90.14887106,60.98824519,Cloud,Healthcare,8.260098419,Not Placed
6.350078121,1,Tier 1,India,100-300,1,37.74843036,65.02758073,AI/ML,Consulting,5.043181551,Placed
6.960776527,2,Tier 3,UK,100-300,2,48.20109325,81.61910919,Cybersecurity,Healthcare,2.642502605,Not Placed
6.871711935,1,Tier 2,Canada,300+,1,73.38116876,53.86289707,Data Science,Finance,4.605124127,Not Placed
7.264681044,3,Tier 2,India,Top 100,2,81.40525544,80.52447782,Cloud,Tech,5.0689788,Placed
8.160801151,2,Tier 2,India,Top 100,1,55.44487071,47.8540896,Data Science,Finance,7.793745245,Placed
7.703533633,0,Tier 1,Germany,Top 100,0,53.97121092,74.64587046,AI/ML,Finance,2.570067817,Placed
6.138099138,1,Tier 1,USA,100-300,1,61.81178872,53.83764341,Cloud,Healthcare,3.385695435,Not Placed
8.10119716,1,Tier 2,USA,100-300,0,63.40589945,62.82104477,Core CS,Healthcare,5.659428142,Placed
7.250505712,0,Tier 2,UK,Top 100,2,30,64.67990326,Cybersecurity,Consulting,5.546512196,Placed
7.549652637,0,Tier 2,Canada,300+,2,67.6958731,79.22961408,Core CS,Tech,7.040696154,Placed
8.173232687,0,Tier 2,India,300+,1,48.85476771,92.91651674,Data Science,Finance,2.405352699,Placed
6.1107358,0,Tier 1,Canada,100-300,0,59.48462676,73.85932646,Cloud,Tech,3.662616613,Placed
6.971339537,2,Tier 3,UK,100-300,1,77.92767814,66.37275101,Cloud,Tech,6.256310493,Placed
6.574836359,2,Tier 1,Germany,Top 100,2,58.43530584,76.9560632,Core CS,Manufacturing,4.779150733,Placed
5.74571246,2,Tier 1,UK,100-300,0,65.89918817,61.23554203,AI/ML,Tech,5.687068008,Placed
7.277367982,1,Tier 1,USA,100-300,1,64.91990693,73.21422421,Cybersecurity,Tech,4.887297078,Placed
9.009245241,0,Tier 1,Germany,300+,0,48.65216912,100,Cloud,Healthcare,7.158643786,Placed
5.527937804,4,Tier 1,India,100-300,2,70.26333617,69.27305318,Data Science,Tech,3.56576873,Not Placed
6.974175511,2,Tier 2,UK,300+,1,80.52316932,77.28093651,AI/ML,Manufacturing,4.616467731,Not Placed
7.512434348,1,Tier 3,Canada,300+,3,81.45680977,30,Cloud,Finance,5.072243882,Placed
7.098462561,1,Tier 1,Canada,Top 100,1,62.76686465,71.60745441,Cybersecurity,Tech,3.942252162,Placed
6.909497558,2,Tier 2,USA,300+,2,57.97552814,58.51767376,Cloud,Consulting,5.146544615,Not Placed
5.960626909,3,Tier 3,USA,Top 100,0,72.9778444,67.30915356,Core CS,Consulting,4.033681288,Not Placed
7.186229394,2,Tier 1,USA,100-300,0,100,58.92741123,Core CS,Tech,5.52945159,Not Placed
6.394588818,1,Tier 3,USA,100-300,3,78.0317397,61.16349428,Data Science,Finance,5.215987384,Not Placed
5.248062636,1,Tier 1,India,100-300,3,70.54009591,51.1183138,Core CS,Other,3.358672911,Not Placed
7.955673776,1,Tier 1,Germany,300+,4,64.75359915,65.1917601,Core CS,Consulting,6.11144166,Placed
7.766708656,3,Tier 2,USA,300+,3,59.91728716,56.03366485,Core CS,Other,5.595163994,Not Placed
7.041328781,2,Tier 1,UK,300+,1,38.02942474,78.37768253,Data Science,Consulting,4.128244317,Not Placed
7.183259751,1,Tier 3,India,Top 100,0,70.1094924,42.28337148,Data Science,Healthcare,6.368700512,Placed
7.85945441,0,Tier 1,Germany,300+,0,55.12873559,81.73503533,AI/ML,Consulting,5.429019944,Not Placed
7.179471725,2,Tier 2,India,300+,5,67.3687162,50.11143366,Cloud,Consulting,6.663602696,Placed
7.723214044,2,Tier 2,Canada,300+,1,75.05970789,85.29291779,Data Science,Tech,7.345254781,Placed
6.762014239,1,Tier 1,India,100-300,3,93.18509328,59.20015776,AI/ML,Tech,3.285687823,Placed
8.049586991,0,Tier 3,India,300+,0,51.71539009,30,Cybersecurity,Finance,7.843847753,Not Placed
7.256628581,2,Tier 2,Canada,Top 100,1,56.85012826,50.73217641,Cloud,Finance,5.904769726,Not Placed
7.155241555,2,Tier 3,Canada,Top 100,5,86.08428681,57.36017418,Cybersecurity,Consulting,5.51211721,Placed
5.983951129,2,Tier 3,Canada,300+,0,56.80094255,93.65781263,Cybersecurity,Finance,3.666161471,Not Placed
7.229564683,0,Tier 2,India,100-300,1,64.53774464,53.95288144,Data Science,Finance,5.578298814,Placed
6.334436066,6,Tier 2,Canada,Top 100,1,53.10975651,80.30257351,Data Science,Other,1.469339322,Not Placed
6.489373819,0,Tier 1,USA,100-300,1,89.92570399,56.4080502,AI/ML,Manufacturing,3.192569961,Placed
6.347699497,2,Tier 1,UK,Top 100,5,75.3235971,57.36905183,Data Science,Other,2.010753251,Placed
6.147012054,1,Tier 1,UK,100-300,5,55.64461702,73.40052035,AI/ML,Healthcare,4.535668847,Placed
8.699817122,0,Tier 3,Canada,Top 100,1,88.54321165,75.25535771,Data Science,Healthcare,7.547906132,Placed
8.06507125,0,Tier 2,Germany,Top 100,2,94.24879448,61.34091362,Cybersecurity,Manufacturing,5.709925734,Placed
8.536294002,0,Tier 1,India,100-300,1,49.67343916,70.34898091,Cloud,Manufacturing,6.350252622,Placed
6.021683984,0,Tier 1,UK,100-300,3,86.30111195,43.85873509,Cloud,Finance,4.358411356,Placed
7.057003,1,Tier 1,USA,100-300,1,73.22504019,84.82719074,Data Science,Consulting,5.034217926,Not Placed
5.9651939,1,Tier 1,Germany,100-300,1,46.62354928,41.85290504,Core CS,Other,2.000131229,Placed
6.443444098,0,Tier 2,Germany,300+,4,68.68310833,58.93615887,Core CS,Manufacturing,6.412929526,Placed
